id	name	name_en	name_zh-CN	name_zh-TW
4600007	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう	Deal a total of 500,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出500,000以上的总伤害	在羅曼大武鬥大會中達成500,000以上的總傷害吧
4600008	ロマン大武闘大会でトータルダメージ600,000ダメージ以上を出そう	Deal a total of 600,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出600,000以上的总伤害	在羅曼大武鬥大會中達成600,000以上的總傷害吧
4600009	ロマン大武闘大会でトータルダメージ700,000ダメージ以上を出そう	Deal a total of 700,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出700,000以上的总伤害	在羅曼大武鬥大會中達成700,000以上的總傷害吧
4600010	ロマン大武闘大会でトータルダメージ800,000ダメージ以上を出そう	Deal a total of 800,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出800,000以上的总伤害	在羅曼大武鬥大會中達成800,000以上的總傷害吧
4600011	ロマン大武闘大会でトータルダメージ900,000ダメージ以上を出そう	Deal a total of 900,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出900,000以上的总伤害	在羅曼大武鬥大會中達成900,000以上的總傷害吧
4600012	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう	Deal a total of 1,000,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出1,000,000以上的总伤害	在羅曼大武鬥大會中達成1,000,000以上的總傷害吧
4600013	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう	Deal a total of 1,000,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出1,000,000以上的总伤害	在羅曼大武鬥大會中達成1,000,000以上的總傷害吧
4700001	ミッション期間中に5日ログインしよう	Log in for 5 days during the mission period	在任务期间内登录5天吧	在任務的活動期間登入5天
4700002	スタミナを1000消費しよう	Use 1000 stamina	消耗1000点体力吧	消耗1000精力
4700003	メインストーリー3章をクリアしよう	Clear Chapter 3 of the main story	通关主线故事第3章吧	通關主線故事第3章
4800001	ロマン大武闘大会に挑戦しよう	Join Roman's Grand Tournament	挑战罗曼的大武斗大会吧	挑戰羅曼大武鬥大會吧
4800002	ロマン大武闘大会でトータルダメージ100,000ダメージ以上を出そう	Deal a total of 100,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出100,000以上的总伤害	在羅曼大武鬥大會中達成100,000以上的總傷害吧
4800003	ロマン大武闘大会でトータルダメージ200,000ダメージ以上を出そう	Deal a total of 200,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出200,000以上的总伤害	在羅曼大武鬥大會中達成200,000以上的總傷害吧
4800004	ロマン大武闘大会でトータルダメージ300,000ダメージ以上を出そう	Deal a total of 300,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出300,000以上的总伤害	在羅曼大武鬥大會中達成300,000以上的總傷害吧
4800005	ロマン大武闘大会でトータルダメージ400,000ダメージ以上を出そう	Deal a total of 400,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出400,000以上的总伤害	在羅曼大武鬥大會中達成400,000以上的總傷害吧
4800006	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう	Deal a total of 500,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出500,000以上的总伤害	在羅曼大武鬥大會中達成500,000以上的總傷害吧
4800007	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう	Deal a total of 500,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出500,000以上的总伤害	在羅曼大武鬥大會中達成500,000以上的總傷害吧
4800008	ロマン大武闘大会でトータルダメージ600,000ダメージ以上を出そう	Deal a total of 600,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出600,000以上的总伤害	在羅曼大武鬥大會中達成600,000以上的總傷害吧
4800009	ロマン大武闘大会でトータルダメージ700,000ダメージ以上を出そう	Deal a total of 700,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出700,000以上的总伤害	在羅曼大武鬥大會中達成700,000以上的總傷害吧
4800010	ロマン大武闘大会でトータルダメージ800,000ダメージ以上を出そう	Deal a total of 800,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出800,000以上的总伤害	在羅曼大武鬥大會中達成800,000以上的總傷害吧
4800011	ロマン大武闘大会でトータルダメージ900,000ダメージ以上を出そう	Deal a total of 900,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出900,000以上的总伤害	在羅曼大武鬥大會中達成900,000以上的總傷害吧
4800012	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう	Deal a total of 1,000,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出1,000,000以上的总伤害	在羅曼大武鬥大會中達成1,000,000以上的總傷害吧
4800013	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう	Deal a total of 1,000,000 or more damage in Roman's Grand Tournament	在罗曼的大武斗大会中打出1,000,000以上的总伤害	在羅曼大武鬥大會中達成1,000,000以上的總傷害吧
5000001	四元の塔の1階をクリアしよう	Clear 1F of the Elemental Tower	通关四元之塔1F吧	通關四元之塔的1F
5000002	四元の塔の5階をクリアしよう	Clear 5F of the Elemental Tower	通关四元之塔5F吧	通關四元之塔的5F
5000003	四元の塔の10階をクリアしよう	Clear 10F of the Elemental Tower	通关四元之塔10F吧	通關四元之塔的10F
5000004	四元の塔の15階をクリアしよう	Clear 15F of the Elemental Tower	通关四元之塔15F吧	通關四元之塔的15F
5000005	四元の塔の20階をクリアしよう	Clear 20F of the Elemental Tower	通关四元之塔20F吧	通關四元之塔的20F
5000006	四元の塔の25階をクリアしよう	Clear 25F of the Elemental Tower	通关四元之塔25F吧	通關四元之塔的25F
5000007	四元の塔の30階をクリアしよう	Clear 30F of the Elemental Tower	通关四元之塔30F吧	通關四元之塔的30F
5000008	四元の塔の35階をクリアしよう	Clear 35F of the Elemental Tower	通关四元之塔35F吧	通關四元之塔的35F
5000009	四元の塔の40階をクリアしよう	Clear 40F of the Elemental Tower	通关四元之塔40F吧	通關四元之塔的40F
5100001	風薫る水辺[危険度：Ⅲ]をクリアしよう	Clear Breezy Waterside [Risk 3]	通关馨风水岸[危险度：III]吧	通關薰風吹拂的水邊[危險度：III]
5100002	浮花の園[危険度：Ⅲ]をクリアしよう	Clear Driftblossom Marsh [Risk 3]	通关浮花之园[危险度：III]吧	通關浮花之園[危險度：III]
5100003	きらめく裂け目[危険度：Ⅲ]をクリアしよう	Clear Sparkling Crevasse [Risk 3]	通关璀璨裂隙[危险度：III]吧	通關閃耀的裂縫[危險度：III]
5100004	深淵の花園[危険度：Ⅲ]をクリアしよう	Clear Abyss Garden [Risk 3]	通关深渊花园[危险度：III]吧	通關深淵花園[危險度：III]
5100005	花咲ヶ浜[危険度：Ⅲ]をクリアしよう	Clear Blooming Cape [Risk 3]	通关繁花海滩[危险度：III]吧	通關花卉綻放的海濱[危險度：III]
5100006	小滝岩場[危険度：Ⅲ]をクリアしよう	Clear Rocky Waterfall [Risk 3]	通关小瀑布岩滩[危险度：III]吧	通關小瀑布岩石區[危險度：III]
5100007	回廊[危険度：III]をクリアしよう	Clear Cloister [Risk 3]	通关回廊[危险度：III]吧	通關迴廊[危險度：III]
5100008	追憶の間[危険度：Ⅲ]をクリアしよう	Clear Memory Hall [Risk 3]	通关追忆之间[危险度：III]吧	通關追憶之間[危險度：III]
5100009	灰色の裾[危険度：Ⅲ]をクリアしよう	Clear Ashen Hem [Risk 3]	通关灰色的衣摆[危险度：III]吧	通關灰色之裾[危險度：III]
5100010	竜鳴の峰[危険度：Ⅲ]をクリアしよう	Clear Dragon's Peak [Risk 3]	通关龙鸣山峰[危险度：III]吧	通關龍鳴之峰[危險度：III]
5100011	草深き広野[危険度：Ⅲ]をクリアしよう	Clear Deep Grasslands [Risk 3]	通关深草旷野[危险度：III]吧	通關草叢茂密的曠野[危險度：III]
5100012	煌々たる湧泉[危険度：Ⅲ]をクリアしよう	Clear Shimmering Springs [Risk 3]	通关灿烂涌泉[危险度：III]吧	通關燦爛耀眼的湧泉[危險度：III]
5100013	停滞の坑道[危険度：Ⅲ]をクリアしよう	Clear Abandoned Mineshaft [Risk 3]	通关停滞的矿道[危险度：III]吧	通關停滯的坑道[危險度：III]
5100014	大望の軌道[危険度：Ⅲ]をクリアしよう	Clear Trail of Aspirations [Risk 3]	通关大志的轨道[危险度：III]吧	通關宏願的坑道[危險度：III]
5100015	白銀の山稜[危険度：Ⅲ]をクリアしよう	Clear Silver Ridge [Risk 3]	通关白银山脊[危险度：III]吧	通關白銀山嶺[危險度：III]
5100016	深雪の断崖[危険度：Ⅲ]をクリアしよう	Clear Deep Snow Bluff [Risk 3]	通关深雪断崖[危险度：III]吧	通關深雪斷崖[危險度：III]
5100017	天目指す昏き楼閣[危険度：Ⅲ]をクリアしよう	Clear Celestial Gloom Tower [Risk 3]	通关昏暗之冲天楼阁[危险度：III]吧	通關聳入雲霄的昏暗樓閣[危險度：III]
5100018	夢の残滓へ続く抜け道[危険度：III]をクリアしよう	Clear Passage to the Remnants of Dreams [Risk 3]	通关通往梦境残渣的近道[危险度：III]吧	通關通往夢想殘渣的小徑[危險度：III]
5100019	安らぎの庭園[危険度：Ⅲ]をクリアしよう	Clear Garden of Serenity [Risk 3]	通关安宁庭院[危险度：III]吧	通關寧靜庭園[危險度：III]
5100020	花香の通い路[危険度：Ⅲ]をクリアしよう	Clear The Fragrant Path [Risk 3]	通关花香小路[危险度：III]吧	通關花香小徑[危險度：III]
5100021	黄金の砂海[危険度：Ⅲ]をクリアしよう	Clear Sea of Golden Sand [Risk 3]	通关黄金沙海[危险度：III]吧	通關黃金砂海[危險度：III]
5100022	鏡の砂城[危険度：Ⅲ]をクリアしよう	Clear Mirror Sandcastle [Risk 3]	通关镜之沙城[危险度：III]吧	通關鏡之砂城[危險度：III]
5100023	生物の楽園[危険度：Ⅲ]をクリアしよう	Clear Creature's Paradise [Risk 3]	通关生物的乐园[危险度：III]吧	通關生物樂園[危險度：III]
5100024	災厄を呑む樹海[危険度：Ⅲ]をクリアしよう	Clear Forest That Swallows Disasters [Risk 3]	通关吞噬灾厄之树海[危险度：III]吧	通關吞噬災厄的樹海[危險度：III]
5100025	底なしの奈落[危険度：Ⅲ]をクリアしよう	Clear Bottomless Pit [Risk 3]	通关无底地狱[危险度：III]吧	通關無底地獄[危險度：III]
5100026	異界への螺旋[危険度：Ⅲ]をクリアしよう	Clear Spiral into Another World [Risk 3]	通关通往异界的螺旋[危险度：III]吧	通關通往異界的螺旋[危險度：III]
5100027	見下ろしの台地[危険度：Ⅲ]をクリアしよう	Clear Watcher's Plateau [Risk 3]	通关俯瞰台地[危险度：III]吧	通關俯視一切的高地[危險度：III]
5100028	世界の屋根[危険度：Ⅲ]をクリアしよう	Clear The Roof of the World [Risk 3]	通关世界屋脊[危险度：III]吧	通關世界屋脊[危險度：III]
5100029	風薫る水辺[危険度：Ⅵ]をクリアしよう	Clear Breezy Waterside [Risk 6]	通关馨风水岸[危险度：VI]吧	通關薰風吹拂的水邊[危險度：VI]
5100030	浮花の園[危険度：Ⅵ]をクリアしよう	Clear Driftblossom Marsh [Risk 6]	通关浮花之园[危险度：VI]吧	通關浮花之園[危險度：VI]
5100031	きらめく裂け目[危険度：Ⅵ]をクリアしよう	Clear Sparkling Crevasse [Risk 6]	通关璀璨裂隙[危险度：VI]吧	通關閃耀的裂縫[危險度：VI]
5100032	深淵の花園[危険度：Ⅵ]をクリアしよう	Clear Abyss Garden [Risk 6]	通关深渊花园[危险度：VI]吧	通關深淵花園[危險度：VI]
