id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
580	ブライドボンドフラワー	Bridal Bond Flower	婚礼捧花	新娘捧花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
581	ブライドフルーツ	Bridal Fruit	婚礼水果	新娘果	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
582	ブライドバグ	Bridal Bug	婚礼瓢虫	新娘蟲	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
583	ブライドラブフラワー	Bridal Love Flower	婚礼爱意之花	新娘愛花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
584	ブライドレインドロップ	Bridal Raindrop	婚礼雨滴	新娘雨露	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
585	ダンジョンコイン	Dungeon Coin	迷宫硬币	迷宮硬幣	イベント「竜の涙は花と散る」交換所で使用できるアイテム。	"Exchange for items at the ""The Dragon's Tears Fall Like Petals"" Exchange."	可以在活动“龙之泪随花凋零”\n兑换所使用的道具。	可於活動「龍之淚如花凋零」兌換所中使用的道具。
586	イベントポイント[花嫁]	Event Points [Bride]	活动积分[新娘]	活動點數[新娘]	イベント「花嫁修行ミッション！」で報酬を獲得するために必要なポイント。	"Points needed to earn rewards during the ""Bridal Training Missions!"" Event."	在活动“新娘修行任务！”中获得报酬所需的积分。	活動[新娘修行任務！]中獲得報酬所需的點數。
587	バトルコイン[飛び出せオフィス！]	Battle Coin [Dash Out of the Office!]	战斗硬币[出动吧，公务员！]	戰鬥硬幣[奔出辦公室！]	イベント「事件発生！　飛び出せオフィス！」交換所で使用できるアイテム。	"Exchange for items at the ""Incident Alert! Dash Out of the Office!"" Exchange."	可以在“事件发生！出动吧，公务员！”兑换所使用的道具。	可於「發生事件！奔出辦公室！」兌換所使用的道具。
588	挑戦券[飛び出せオフィス！]	Challenge Ticket [Dash Out of the Office!]	挑战券[出动吧，公务员！]	挑戰券[奔出辦公室！]	イベント「事件発生！　飛び出せオフィス！」に挑戦するために必要な券。	"Ticket required to participate in the ""Incident Alert! Dash Out of the Office!"" Event."	挑战“事件发生！出动吧，公务员！”活动所需的券。	挑戰活動「發生事件！奔出辦公室！」所需的票券。
589	トロイモ	Taro	黏芋	黏芋	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
590	蒼白の粘土	Pale Clay	苍白黏土	蒼白黏土	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
591	ホタル石	Fluorite	荧光石	螢光石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
592	リビングクレイ	Living Clay	活黏土	活黏土	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
593	ハニーポピー	Honey Poppy	蜂蜜罂粟花	蜂蜜罌粟花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
594	灼熱の熔鉱石	Scorching Ore	灼热熔矿石	灼熱熔礦石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
595	黄昏の開発班ガチャチケット	Dusk Development Team Wish Ticket	黄昏的开发组星愿券	黃昏的開發組星願券	黄昏の開発班 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Dusk Development Team - LEGEND FES.	使用该券可以在“黄昏的开发组 LEGEND FES”许下1次星愿。	可許下1次黃昏的開發組 LEGEND FES星願的票券。
596	新章記念 影の潜入者ガチャチケット	New Chapter: Shadow Infiltrators Wish Ticket	新章节纪念 影之潜入者星愿券	新章節紀念 暗影潛入者星願券	新章記念 影の潜入者 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the New Chapter: Shadow Infiltrators - LEGEND FES.	使用该券可以在“新章节纪念 影之潜入者 LEGEND FES”许下1次星愿。	可許下1次新章節紀念 暗影潛入者 LEGEND FES星願的票券。
597	粘銀の糸	Silver Web	黏银丝	黏銀絲	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
598	こんがりきのこ	Crispy Mushroom	焦菇	焦菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
599	土いも	Soil Potato	土薯	土薯	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
600	スポンジの実	Sponge Fruit	海绵果实	海綿果實	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
601	粘金の鋼糸	Gold Steel Web	黏金钢丝	黏金鋼絲	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
602	アルタル	Altare	祭坛苔藓	祭壇蘚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
603	夢見るきのこ	Dream Mushroom	做梦蘑菇	作夢蘑菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
604	ブリーアフルー	Brillianfru	五彩果	高貴果實	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
605	リバーストン	Riverstone	河石	河石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
606	冷輝棘岩	Glacial Rock	冷辉棘岩	冷輝棘岩	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
607	リバーストン・蒼炎	Blue Flame Riverstone	河石·苍炎	河石‧蒼炎	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
608	マダラ石	Marbled Stone	斑石	斑石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
609	変異石の欠片	Mutastone Fragment	变异石碎片	變異石碎片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
610	泰然の切り株	Serene Stump	泰然树桩	泰然樹頭	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
611	腐した樹の枯れ枝	Withered Arbor Twig	腐烂树的枯枝	腐爛之木的枯枝	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
612	自若の切り株	Tranquil Stump	自若树桩	自若樹頭	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
613	古の樹根	Ancient Root	古老树根	古老樹根	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
614	魔の木くず	Cursed Lumber	魔木屑	魔木屑	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
615	超常の湧水	Supernatural Springwater	超常涌泉	超常湧泉	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
616	ビザールアクア	Bizarre Aqua	奇异之水	奇異之水	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
617	おぼろ泥水	Murky Mudwater	朦胧泥水	混濁泥水	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
618	ヴェイパーバタフライ	Vapor Butterfly	翠金蝴蝶	霧化蝶	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
619	ゼログラホッパー	Zero-Gravity Hopper	金属蝗虫	無重力蚱蜢	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
620	アーンズアント	Arnz Ant	琥珀蚁	甕蟻	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
621	アトリエサマー第1弾ガチャチケット	Atelier Summer Part 1 Wish Ticket	炼金工房盛夏 第1弹星愿券	鍊金工房盛夏 第1彈星願券	夏だ！水着だ！アトリエサマー2024 第1弾 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Summer! Swimsuits! Atelier Summer 2024 Part 1 - LEGEND FES.	使用该券可以在“夏天！泳装！ 炼金工房盛夏2024 第1弹 LEGEND FES”许下1次星愿。	可許下1次夏天！泳裝！鍊金工房盛夏2024 第1彈 LEGEND FES星願的票券。
622	チョコクッキー	Chocolate Cookie	巧克力曲奇	巧克力餅乾	チョコを練りこみ美味しくなったクッキー。\nスタミナの回復に使用できる。\n※保存が利かないため、召し上がりはお早めに。	A delicious cookie embedded with chocolate bits. Can be used to recover stamina. Make sure to eat it before it goes stale!	加入了巧克力，口味更佳的饼干。\n可用于恢复体力。\n※保质期短，请尽快食用。	加入巧克力後變得很好吃的餅乾。\n可以用來回復精力。\n※保存期短，請盡快食用。
